sample_id,inference_ms,db_write_ms
16035,26.39,3.49
16036,26.96,2.69
16037,28.97,2.27
16038,26.16,1.68
16039,28.36,2.14
16040,27.77,2.4
16041,26.58,3.36
16042,27.9,1.56
16043,26.8,2.0
16044,27.78,2.27
16045,26.54,2.9
16046,27.0,1.55
16047,26.0,1.31
16048,27.04,2.91
16049,27.75,1.21
16050,27.74,3.72
16051,26.58,2.09
16052,26.22,1.2
16053,26.24,1.84
16054,26.8,2.59
16055,26.62,1.8
16056,26.24,2.24
16057,26.44,2.99
16058,29.44,2.05
16059,25.96,1.53
16060,26.18,1.97
16061,27.05,3.92
16062,26.72,4.37
16063,26.3,0.99
16064,26.87,3.44
16065,26.05,2.46
16066,27.26,3.22
16067,28.48,1.79
16068,26.66,1.1
16069,28.54,2.81
16070,26.67,1.53
16071,28.26,1.28
16072,27.48,1.31
16073,60.71,2.83
16074,27.61,2.35
16075,28.24,3.04
16076,18.36,2.91
16077,26.3,1.88
16078,26.58,2.16
16079,27.15,1.81
16080,27.45,2.05
16081,25.59,1.51
16082,27.44,2.6
16083,26.14,3.42
16084,26.96,1.61
16085,27.33,3.72
16086,26.78,2.33
16087,27.39,2.45
16088,26.46,1.13
16089,26.12,1.08
16090,26.37,2.36
16091,28.55,3.05
16092,27.53,1.7
16093,26.34,4.34
16094,27.55,2.99
16095,26.11,1.55
16096,27.6,2.25
16097,27.18,5.99
16098,25.25,1.35
16099,26.38,2.75
16100,27.13,1.96
16101,26.73,2.95
16102,26.57,3.69
16103,27.71,1.91
16104,26.95,3.48
16105,26.99,5.41
16106,28.02,2.29
16107,26.01,3.05
16108,28.74,1.76
16109,27.02,2.24
16110,28.87,2.07
16111,27.52,3.06
16112,26.32,3.6
16113,28.74,2.13
16114,27.25,4.11
16115,26.86,4.1
16116,26.73,3.12
16117,27.77,1.81
16118,27.06,1.74
16119,25.74,1.61
16120,25.87,3.25
16121,26.5,1.37
16122,26.34,2.92
16123,25.85,1.44
16124,27.06,3.09
16125,29.21,2.24
16126,28.4,3.79
16127,25.52,3.51
16128,26.18,3.95
16129,25.78,3.99
16130,27.78,2.36
16131,25.96,1.4
16132,28.82,1.46
16133,26.33,0.97
16134,27.95,1.44
16135,27.02,2.29
16136,27.06,1.78
16137,26.39,2.07
16138,26.48,2.71
16139,29.48,1.97
16140,26.3,1.42
16141,28.05,2.18
16142,27.93,1.55
16143,26.19,2.0
16144,27.73,3.81
16145,26.79,2.0
16146,27.29,4.52
16147,27.3,3.95
16148,26.44,1.77
16149,26.12,1.43
16150,26.61,2.18
16151,26.15,3.53
16152,26.13,1.83
16153,31.53,3.2
16154,26.83,3.61
16155,26.9,1.63
16156,26.54,1.7
16157,25.62,2.96
16158,26.52,2.36
16159,31.22,1.69
16160,28.33,1.93
16161,28.12,2.16
16162,26.89,1.19
16163,31.17,3.02
16164,33.86,1.84
16165,30.49,0.73
16166,29.21,2.2
16167,27.42,1.65
16168,27.16,4.37
16169,26.16,1.76
16170,27.74,1.43
16171,29.04,2.73
16172,26.7,1.71
16173,25.68,1.63
16174,26.2,2.73
16175,27.43,1.47
16176,26.11,1.24
16177,26.92,4.44
16178,27.86,2.81
16179,27.56,2.0
16180,28.52,2.22
16181,26.15,2.72
16182,26.68,3.28
16183,26.78,1.64
16184,27.74,2.58
16185,28.08,1.82
16186,28.89,2.06
16187,31.54,2.37
16188,28.97,2.22
16189,28.23,2.99
16190,26.25,2.7
16191,26.71,1.22
16192,25.69,1.29
16193,28.31,1.92
16194,28.4,4.62
16195,27.22,1.58
16196,26.92,2.05
16197,27.73,1.8
16198,28.99,1.78
16199,27.32,2.39
16200,26.38,3.9
16201,29.98,2.67
16202,29.16,1.61
16203,26.5,6.69
16204,25.99,2.3
16205,28.1,1.77
16206,29.7,3.92
16207,26.02,1.84
16208,26.67,4.33
16209,25.54,1.57
16210,27.4,3.94
16211,28.46,2.41
16212,26.68,3.73
16213,28.16,4.76
16214,28.7,1.41
16215,27.48,3.71
16216,27.16,1.27
16217,25.69,1.46
16218,26.17,1.61
16219,26.26,2.72
16220,28.01,2.26
16221,27.47,2.08
16222,26.92,2.36
16223,27.55,2.82
16224,28.77,2.91
16225,27.85,3.45
16226,30.17,4.61
16227,25.59,2.21
16228,27.46,1.81
16229,28.26,2.84
16230,29.13,1.41
16231,25.9,1.7
16232,26.67,3.32
16233,26.21,2.12
16234,30.15,1.37
16235,26.09,1.23
16236,26.31,2.27
16237,28.89,3.51
16238,27.55,3.5
16239,29.47,2.33
16240,27.78,4.97
16241,27.78,2.13
16242,27.28,2.11
16243,61.23,0.8
16244,26.67,1.86
16245,26.24,3.13
16246,27.74,4.16
16247,27.12,1.6
16248,25.63,2.68
16249,27.01,3.38
16250,25.75,2.24
16251,27.23,0.89
16252,27.51,2.46
16253,27.09,3.02
16254,29.07,1.52
16255,26.28,2.01
16256,26.25,1.4
16257,27.87,0.8
16258,26.1,3.36
16259,26.12,2.22
16260,27.18,4.22
16261,25.52,3.14
16262,27.92,1.93
16263,27.22,2.15
16264,26.95,2.79
16265,26.55,3.28
16266,26.62,2.53
16267,27.02,3.46
16268,26.32,1.98
16269,26.14,1.49
16270,27.63,2.17
16271,28.11,2.42
16272,26.92,1.38
16273,26.38,1.3
16274,25.97,2.66
16275,33.72,1.89
16276,26.49,2.08
16277,27.22,1.93
16278,26.69,4.09
16279,30.86,3.69
16280,27.37,1.36
16281,26.38,1.8
16282,26.18,3.13
16283,25.84,2.83
16284,26.38,2.19
16285,27.47,1.41
16286,25.6,1.69
16287,28.17,1.81
16288,26.54,2.49
16289,33.5,4.4
16290,27.74,1.69
16291,26.77,1.48
16292,26.21,2.13
16293,26.99,3.36
16294,28.12,1.25
16295,26.19,3.98
16296,27.53,2.08
16297,33.62,1.66
16298,28.75,1.17
16299,27.81,2.95
16300,26.08,2.08
16301,26.14,2.38
16302,28.04,1.55
16303,26.16,1.96
16304,28.04,1.83
16305,26.72,2.14
16306,27.88,1.7
16307,27.22,1.2
16308,27.07,6.63
16309,27.43,1.29
16310,26.49,2.39
16311,26.29,1.1
16312,27.95,1.0
16313,27.45,2.31
16314,26.76,2.39
16315,26.79,3.69
16316,26.82,2.61
16317,28.3,2.1
16318,25.84,1.52
16319,25.75,4.05
16320,26.85,3.23
16321,27.27,1.35
16322,26.82,2.26
16323,28.71,2.36
16324,25.93,1.94
16325,27.04,3.03
16326,26.67,3.1
16327,26.78,2.06
16328,26.87,1.99
16329,27.24,4.05
16330,28.29,3.23
16331,26.69,2.29
16332,27.55,1.16
16333,27.52,2.55
16334,27.89,2.94
16335,27.16,0.74
16336,27.94,2.46
16337,26.37,1.88
16338,26.08,2.04
16339,26.07,1.55
16340,25.68,2.1
16341,28.64,3.88
16342,27.13,1.86
16343,28.15,3.27
16344,26.74,1.61
16345,27.88,3.01
16346,27.97,2.23
16347,27.53,2.56
16348,26.57,2.23
16349,27.79,2.88
16350,27.0,0.8
16351,27.43,1.26
16352,27.45,2.63
16353,27.17,0.98
16354,27.27,1.8
16355,27.12,2.18
16356,28.0,1.6
16357,26.75,1.69
16358,27.3,2.48
16359,26.17,3.33
16360,27.36,1.52
16361,26.79,1.77
16362,30.25,1.66
16363,27.71,0.84
16364,26.9,2.36
16365,25.74,3.23
16366,26.45,3.34
16367,28.15,1.57
16368,28.32,1.35
16369,26.01,2.24
16370,26.0,3.1
16371,26.29,2.37
16372,29.1,2.5
16373,27.11,3.51
16374,28.67,1.66
16375,27.38,2.04
16376,26.84,4.28
16377,26.64,2.06
16378,25.6,1.34
16379,25.37,1.7
16380,25.76,1.53
16381,26.13,2.57
16382,27.06,1.56
16383,26.0,2.48
16384,27.05,1.66
16385,25.93,0.95
16386,26.89,2.52
16387,26.64,2.36
16388,26.04,2.74
16389,26.08,1.7
16390,26.37,1.63
16391,25.85,2.61
16392,26.46,4.09
16393,27.32,2.24
16394,27.38,2.64
16395,26.46,1.96
16396,26.07,1.2
16397,26.67,3.28
16398,46.37,3.2
16399,25.99,2.96
16400,26.08,2.07
16401,25.88,2.83
16402,26.9,3.18
16403,27.85,4.25
16404,25.85,3.3
16405,28.36,2.28
16406,27.48,1.32
16407,26.27,2.37
16408,29.67,2.47
16409,26.58,2.96
16410,25.91,3.82
16411,26.67,2.14
16412,26.47,5.16
16413,26.11,1.1
16414,26.7,2.63
16415,27.18,1.62
16416,27.98,1.04
16417,27.79,2.05
16418,26.69,1.24
16419,25.84,2.09
16420,26.39,2.26
16421,26.83,3.48
16422,28.25,1.22
16423,25.99,3.2
16424,27.84,2.31
16425,25.37,3.36
16426,26.37,1.87
16427,26.74,1.31
16428,26.83,1.37
16429,26.49,1.33
16430,25.9,2.69
16431,26.61,4.02
16432,25.67,1.78
16433,27.07,2.86
16434,27.06,1.21
16435,27.67,2.39
16436,26.47,2.91
16437,26.8,1.25
16438,27.01,2.05
16439,26.61,2.96
16440,27.02,0.69
16441,26.75,3.8
16442,26.46,2.56
16443,27.44,2.96
16444,27.16,1.89
16445,28.65,1.12
16446,27.75,2.76
16447,25.92,2.15
16448,27.68,2.25
16449,26.2,3.44
16450,27.12,3.02
16451,26.54,4.8
16452,26.4,2.37
16453,31.19,1.69
16454,27.2,2.06
16455,26.81,2.63
16456,27.83,3.34
16457,27.23,1.24
16458,25.68,2.23
16459,27.01,4.24
16460,28.03,2.02
16461,27.19,3.23
16462,27.93,2.71
16463,27.93,3.26
16464,28.33,1.61
16465,26.66,1.61
16466,32.09,2.24
16467,32.06,1.21
16468,26.01,2.0
16469,29.73,2.46
16470,27.86,4.54
16471,29.52,2.61
16472,28.24,2.86
16473,19.41,3.55
16474,26.49,1.51
16475,27.32,2.08
16476,27.27,5.87
16477,27.43,2.16
16478,25.56,3.48
16479,26.24,3.27
16480,25.58,1.23
16481,28.02,2.52
16482,27.83,2.36
16483,25.6,2.54
16484,26.11,1.65
16485,25.96,1.42
16486,26.14,1.84
16487,25.45,2.14
16488,26.41,3.58
16489,26.04,4.6
16490,27.03,3.89
16491,28.36,3.14
16492,27.75,1.49
16493,26.66,1.89
16494,27.29,2.42
16495,26.89,1.73
16496,26.78,2.8
16497,27.71,2.97
16498,25.93,2.76
16499,26.31,3.35
16500,27.48,1.55
16501,28.2,3.23
16502,26.07,1.68
16503,25.94,1.53
16504,28.12,2.75
16505,27.53,3.62
16506,27.67,2.71
16507,26.93,2.24
16508,28.15,2.52
16509,27.38,2.35
16510,27.16,1.42
16511,28.92,1.35
16512,28.36,2.16
16513,27.71,2.3
16514,26.36,2.24
16515,26.99,2.92
16516,28.02,2.04
16517,26.44,2.79
16518,26.5,2.1
16519,25.99,4.62
16520,26.79,2.3
16521,25.48,5.68
16522,28.78,2.56
16523,26.92,2.04
16524,26.89,1.55
16525,28.59,1.25
16526,26.3,1.5
16527,29.85,1.57
16528,27.95,2.61
16529,28.78,1.8
16530,27.32,2.4
16531,27.07,3.72
16532,27.1,2.15
16533,27.14,5.11
16534,26.67,1.39
16535,26.63,2.1
16536,27.02,1.79
16537,27.15,3.24
16538,26.15,0.91
16539,27.16,1.25
16540,25.8,2.13
16541,26.59,4.14
16542,29.05,2.44
16543,26.44,1.3
16544,25.99,1.38
16545,29.58,4.35
16546,29.35,1.74
16547,25.88,1.53
16548,27.19,4.02
16549,27.51,3.33
16550,26.23,3.7
16551,27.14,1.52
16552,28.33,1.21
16553,26.31,2.35
16554,25.58,2.54
16555,26.17,2.57
16556,34.69,4.02
16557,29.05,1.11
16558,32.59,3.14
16559,28.22,1.44
16560,28.18,3.13
16561,27.66,1.84
16562,27.0,1.61
16563,26.83,1.74
16564,26.37,1.25
16565,26.05,2.26
16566,68.53,1.63
16567,27.85,3.05
16568,27.04,2.87
16569,26.11,4.37
16570,26.04,2.58
16571,26.59,2.74
16572,26.36,3.9
16573,26.16,1.73
16574,27.52,1.23
16575,25.46,2.41
16576,27.59,1.26
16577,26.77,5.94
16578,28.3,3.98
16579,27.25,5.29
16580,26.58,2.28
16581,26.35,2.77
16582,27.12,1.85
16583,27.48,3.17
16584,28.46,1.37
16585,27.6,0.8
16586,27.29,1.62
16587,27.92,1.24
16588,26.93,4.02
16589,26.31,4.6
16590,26.66,1.27
16591,28.96,3.73
16592,25.99,3.26
16593,26.25,1.19
16594,26.21,1.9
16595,27.42,1.76
16596,29.1,3.0
16597,28.3,1.36
16598,27.33,2.14
16599,25.71,1.69
16600,25.72,2.69
16601,26.09,2.04
16602,26.47,1.8
16603,26.71,2.04
16604,26.74,5.02
16605,27.81,1.88
16606,26.9,1.47
16607,29.27,2.81
16608,28.09,2.1
16609,28.17,1.26
16610,28.04,5.43
16611,29.42,1.93
16612,28.26,1.91
16613,28.48,2.37
16614,26.2,4.45
16615,26.46,1.14
16616,27.27,2.49
16617,27.1,5.13
16618,27.84,2.34
16619,25.77,1.36
16620,26.88,1.74
16621,26.17,2.42
16622,27.39,3.79
16623,27.94,1.94
16624,26.95,3.1
16625,32.84,1.25
16626,26.72,1.25
16627,28.97,1.83
16628,30.36,3.96
16629,27.73,2.29
16630,26.99,2.5
16631,26.45,2.49
16632,26.64,3.47
16633,27.83,1.74
16634,17.17,2.93
16635,26.52,1.6
16636,26.4,4.92
16637,25.83,1.62
16638,26.41,1.56
16639,28.66,2.77
16640,25.47,2.3
16641,26.62,2.54
16642,27.22,2.44
16643,28.72,1.44
16644,26.17,4.24
16645,26.5,3.18
16646,27.66,3.83
16647,25.4,1.8
16648,27.08,2.63
16649,27.34,2.41
16650,25.59,3.49
16651,27.79,3.54
16652,26.36,2.4
16653,26.65,1.21
16654,25.41,4.54
16655,26.71,2.78
16656,25.91,1.74
16657,27.54,2.62
16658,27.85,1.22
16659,26.27,3.39
16660,27.42,1.24
16661,26.57,2.04
16662,26.24,2.45
16663,28.52,3.37
16664,27.43,2.32
16665,26.95,2.87
16666,27.46,2.2
16667,26.07,2.2
16668,26.8,2.3
16669,31.59,2.06
16670,28.32,1.13
16671,27.13,1.64
16672,29.21,2.45
16673,29.59,2.01
16674,26.54,2.09
16675,25.66,1.96
16676,25.72,1.58
16677,28.14,1.83
16678,28.22,1.97
16679,27.6,2.23
16680,27.46,2.6
16681,26.71,2.07
16682,27.77,1.47
16683,27.1,1.27
16684,27.95,6.29
16685,28.9,1.42
16686,28.31,1.81
16687,26.4,2.74
16688,31.1,2.57
16689,27.97,2.74
16690,26.4,1.86
16691,26.6,2.45
16692,31.57,2.28
16693,30.16,1.96
16694,26.43,2.46
16695,27.09,3.39
16696,29.61,2.21
16697,27.45,2.21
16698,26.55,3.41
16699,25.62,3.27
16700,26.81,4.19
16701,27.38,1.1
16702,26.54,3.2
16703,27.15,2.83
16704,26.34,1.56
16705,27.39,2.46
16706,26.9,3.39
16707,26.87,1.6
16708,27.72,2.66
16709,26.54,3.15
16710,26.46,1.45
16711,26.7,2.1
16712,27.22,2.51
16713,27.13,1.62
16714,27.77,1.57
16715,26.89,2.11
16716,27.92,3.07
16717,27.63,2.88
16718,27.21,1.58
16719,25.93,2.89
16720,27.17,1.59
16721,26.93,1.17
16722,26.72,1.92
16723,26.33,3.49
16724,27.64,2.89
16725,28.42,2.22
16726,26.73,1.88
16727,25.89,1.9
16728,26.1,2.32
16729,26.56,1.45
16730,28.51,1.94
16731,27.18,2.04
16732,26.16,1.3
16733,25.96,1.59
16734,27.19,2.62
16735,26.4,2.23
16736,25.87,1.97
16737,26.66,1.55
16738,26.19,4.18
16739,26.09,1.59
16740,27.23,2.46
16741,26.07,1.83
16742,26.1,2.26
16743,26.3,2.67
16744,26.82,1.29
16745,27.82,2.22
16746,28.46,3.58
16747,26.99,4.5
16748,27.61,2.11
16749,25.97,2.26
16750,28.45,5.39
16751,27.82,3.5
16752,26.46,1.74
16753,26.61,1.74
16754,27.88,3.26
16755,26.83,1.49
16756,26.6,3.44
16757,25.76,2.54
16758,27.2,2.74
16759,26.54,2.01
16760,27.76,1.73
16761,29.83,3.99
16762,28.88,2.02
16763,27.2,1.89
16764,27.5,2.16
16765,63.15,2.4
16766,26.64,1.47
16767,26.06,1.78
16768,28.02,1.74
16769,27.12,3.12
16770,27.69,1.56
16771,27.39,1.1
16772,25.9,1.01
16773,26.2,1.24
16774,28.74,3.84
16775,26.91,2.24
16776,26.22,2.72
16777,26.14,2.76
16778,26.23,2.28
16779,27.57,2.16
16780,26.28,3.38
16781,26.48,2.36
16782,26.71,3.89
16783,27.1,2.85
16784,27.62,1.74
16785,25.53,1.82
16786,27.07,1.66
16787,29.08,3.62
16788,28.99,1.89
16789,26.06,1.62
16790,25.68,2.53
16791,26.78,2.14
16792,27.07,2.5
16793,27.26,4.74
16794,26.23,3.21
16795,26.18,2.25
16796,26.18,1.27
16797,26.18,1.82
16798,28.11,2.96
16799,28.19,1.39
16800,25.81,5.24
16801,26.33,2.24
16802,26.17,2.27
16803,27.29,1.7
16804,27.14,2.71
16805,25.81,1.4
16806,26.52,5.29
16807,28.39,3.77
16808,27.39,3.3
16809,26.82,1.28
16810,26.89,2.42
16811,26.08,3.61
16812,26.79,2.82
16813,27.27,1.49
16814,26.84,1.72
16815,28.22,1.86
16816,28.76,1.75
16817,26.99,4.1
16818,27.46,1.03
16819,27.54,2.89
16820,25.8,1.33
16821,27.79,1.52
16822,27.03,1.0
16823,26.56,1.79
16824,26.72,4.07
16825,26.32,2.47
16826,28.42,1.38
16827,27.26,3.34
16828,25.83,3.64
16829,25.95,2.32
16830,25.29,5.02
16831,27.77,3.09
16832,26.92,2.92
16833,27.3,1.61
16834,25.67,2.86
16835,25.28,2.43
16836,25.97,2.74
16837,26.96,1.69
16838,28.12,2.34
16839,27.03,1.61
16840,26.81,0.94
16841,26.66,3.32
16842,26.13,1.22
16843,26.94,2.32
16844,26.36,2.54
16845,25.69,2.54
16846,26.21,1.99
16847,25.91,2.48
16848,27.6,2.69
16849,25.83,2.99
16850,26.26,4.45
16851,27.21,2.44
16852,26.37,2.28
16853,26.88,1.55
16854,25.76,2.65
16855,25.88,2.91
16856,27.02,2.06
16857,26.92,2.77
16858,27.88,1.98
16859,25.44,2.91
16860,25.64,3.21
16861,27.7,3.19
16862,27.95,2.33
16863,26.16,1.47
16864,26.35,1.74
16865,27.5,2.82
16866,25.88,5.93
16867,28.39,1.94
16868,29.69,2.67
16869,26.62,1.78
16870,26.98,1.51
16871,26.62,1.7
16872,26.2,0.97
16873,26.79,3.82
16874,25.56,0.91
16875,28.11,2.0
16876,25.96,1.39
16877,27.07,1.56
16878,26.74,3.86
16879,26.61,2.41
16880,26.57,1.51
16881,25.48,1.76
16882,17.88,1.64
16883,26.9,2.19
16884,27.19,2.38
16885,26.81,4.75
16886,28.41,1.03
16887,27.63,2.19
16888,26.08,1.96
16889,26.89,3.25
16890,26.83,2.56
16891,27.35,2.82
16892,26.85,2.55
16893,26.67,1.53
16894,26.08,3.61
16895,26.14,3.06
16896,26.09,3.21
16897,27.03,3.69
16898,26.81,2.63
16899,27.31,4.02
16900,26.36,2.59
16901,27.38,2.04
16902,26.06,2.22
16903,26.62,2.2
16904,25.51,1.81
16905,25.96,4.27
16906,25.89,2.51
16907,26.33,2.31
16908,26.38,2.6
16909,27.47,7.33
16910,26.83,1.42
16911,25.67,1.59
16912,25.75,1.28
16913,26.54,2.03
16914,26.04,2.46
16915,25.73,1.85
16916,26.61,1.79
16917,17.46,2.36
16918,27.01,1.82
16919,25.71,2.52
16920,25.87,3.48
16921,26.68,2.92
16922,26.39,3.17
16923,28.12,3.44
16924,27.96,2.49
16925,58.05,2.09
16926,26.43,1.63
16927,26.51,1.9
16928,27.2,1.8
16929,27.71,2.98
16930,26.88,2.56
16931,26.53,2.94
16932,26.2,1.4
16933,27.93,3.95
16934,25.45,1.88
16935,26.38,1.43
16936,25.24,1.87
16937,26.22,6.01
16938,26.33,1.91
16939,27.61,1.95
16940,27.94,2.06
16941,26.53,2.1
16942,27.06,1.63
16943,26.55,2.36
16944,27.41,3.42
16945,25.93,2.52
16946,26.09,1.43
16947,25.31,1.94
16948,25.96,1.78
16949,27.51,2.27
16950,26.82,3.79
16951,26.58,2.1
16952,27.32,2.15
16953,27.08,4.53
16954,27.07,3.16
16955,26.15,2.8
16956,26.09,4.87
16957,25.97,2.71
16958,27.71,1.01
16959,26.89,3.11
16960,25.96,1.18
16961,26.42,2.67
16962,26.98,1.12
16963,27.22,1.85
16964,28.14,1.92
16965,25.81,1.64
16966,26.16,1.94
16967,26.52,3.36
16968,26.33,1.67
16969,26.82,2.77
16970,26.11,1.51
16971,26.46,2.06
16972,27.33,2.53
16973,26.1,1.49
16974,26.65,1.32
16975,28.48,2.71
16976,29.22,3.49
16977,26.62,2.16
16978,26.39,1.85
16979,25.84,2.37
16980,25.99,2.28
16981,26.43,2.45
16982,26.66,0.81
16983,26.41,1.45
16984,26.4,1.59
16985,27.31,2.36
16986,26.38,2.4
16987,29.53,2.87
16988,26.75,2.47
16989,27.13,1.32
16990,27.1,3.97
16991,27.7,3.7
16992,27.26,1.35
16993,26.2,2.54
16994,27.01,1.75
16995,26.89,2.35
16996,27.19,3.39
16997,27.03,5.22
16998,27.31,3.01
16999,28.2,2.5
17000,25.87,1.94
17001,27.24,2.39
17002,27.19,3.83
17003,25.68,2.19
17004,26.95,1.56
17005,27.83,1.16
17006,27.09,2.73
17007,26.77,2.46
17008,27.62,1.72
17009,26.91,3.35
17010,26.23,1.88
17011,27.51,2.11
17012,28.4,2.21
17013,27.94,1.93
17014,26.5,2.45
17015,27.56,3.53
17016,29.38,1.41
17017,27.2,2.71
17018,27.32,2.38
17019,27.91,2.37
17020,28.14,3.15
17021,27.12,2.27
17022,26.02,2.7
17023,27.19,2.96
17024,26.72,1.82
17025,27.82,2.51
17026,26.4,2.01
17027,26.54,2.11
17028,26.21,1.96
17029,26.73,2.69
17030,26.89,2.3
17031,27.4,2.61
17032,27.27,2.21
17033,26.16,1.17
17034,27.26,2.25
17035,26.73,2.28
17036,26.59,2.45
17037,26.33,1.76
17038,26.06,1.38
17039,26.99,2.86
17040,27.76,1.99
17041,26.33,2.38
17042,27.45,1.99
17043,28.35,2.22
17044,27.29,1.86
17045,27.19,1.51
17046,28.23,2.69
17047,26.84,1.75
17048,27.99,2.38
17049,26.17,2.62
17050,26.47,1.76
17051,26.57,1.37
17052,26.71,5.87
17053,27.15,1.8
17054,26.01,2.86
17055,26.55,4.83
17056,26.5,3.05
17057,26.47,1.97
17058,26.39,2.17
17059,27.82,1.6
17060,25.72,3.17
17061,26.2,2.79
17062,25.96,1.81
17063,27.16,1.47
17064,26.07,1.31
17065,25.68,3.3
17066,26.45,2.34
17067,25.7,2.43
17068,25.71,1.6
17069,26.13,1.24
17070,26.67,3.27
17071,26.86,2.26
17072,28.65,3.2
17073,26.8,1.91
17074,26.73,2.02
17075,27.07,2.96
17076,26.93,2.98
17077,27.32,3.06
17078,27.79,1.98
17079,28.6,2.85
17080,26.71,3.47
17081,26.1,2.13
17082,25.34,1.81
17083,56.5,3.81
17084,29.08,1.71
17085,26.78,2.86
17086,26.35,2.17
17087,26.62,1.07
17088,27.88,3.5
17089,26.44,0.74
17090,28.56,1.01
17091,26.91,2.75
17092,26.89,2.75
17093,25.64,1.72
17094,26.54,2.36
17095,27.99,0.81
17096,28.48,2.95
17097,27.56,2.46
17098,25.53,2.19
17099,26.17,2.24
17100,27.67,2.71
17101,26.63,2.2
17102,26.28,1.05
17103,26.36,5.36
17104,27.41,3.6
17105,26.78,1.33
17106,27.17,1.94
17107,26.19,2.03
17108,25.45,3.43
17109,28.94,0.94
17110,28.25,1.82
17111,26.76,1.1
17112,26.84,1.99
17113,28.24,1.84
17114,27.1,2.3
17115,26.57,1.75
17116,27.75,1.65
17117,28.61,2.85
17118,26.33,2.67
17119,26.85,2.77
17120,26.58,2.07
17121,26.56,1.77
17122,26.25,2.12
17123,28.11,2.72
17124,27.23,0.93
17125,27.42,2.61
17126,41.69,2.52
17127,26.12,2.28
17128,27.35,2.1
17129,26.8,0.8
17130,26.45,1.87
17131,26.16,4.55
17132,27.02,2.24
17133,26.2,1.97
17134,26.36,2.24
17135,26.98,2.56
17136,26.04,2.9
17137,26.43,2.03
17138,28.0,2.64
17139,27.0,4.35
17140,26.62,3.33
17141,28.38,5.68
17142,25.96,1.71
17143,25.86,4.35
17144,26.75,1.62
17145,26.76,2.56
17146,25.58,2.98
17147,26.13,1.81
17148,27.36,2.31
17149,26.69,3.2
17150,25.37,1.68
17151,26.6,4.34
17152,27.76,1.28
17153,26.98,4.83
17154,27.3,3.32
17155,25.92,2.15
17156,28.39,1.89
17157,26.16,1.82
17158,27.78,2.11
17159,26.38,2.18
17160,26.3,3.68
17161,26.96,4.89
17162,26.93,2.41
17163,27.59,1.59
17164,27.4,1.79
17165,26.32,2.07
17166,26.88,1.47
17167,27.22,1.39
17168,25.55,5.15
17169,27.68,2.51
17170,28.49,1.59
17171,25.75,3.09
17172,28.06,1.39
17173,27.37,1.44
17174,26.16,1.61
17175,25.96,4.31
17176,26.18,2.01
17177,25.64,0.84
17178,26.57,3.61
17179,25.78,1.97
17180,25.47,1.06
17181,26.21,1.96
17182,27.19,2.74
17183,27.18,2.62
17184,26.97,4.57
17185,28.08,1.58
17186,27.35,2.27
17187,26.69,1.68
17188,27.18,1.2
17189,26.29,3.17
17190,26.56,2.68
17191,26.42,2.49
17192,26.14,2.64
17193,27.39,1.69
17194,28.44,1.49
17195,27.16,2.26
17196,27.17,3.54
17197,26.1,4.23
17198,25.85,3.06
17199,28.38,2.25
17200,26.33,2.48
17201,27.12,2.24
17202,27.0,1.48
17203,26.72,2.25
17204,25.59,1.3
17205,25.98,2.12
17206,26.48,4.28
17207,26.56,3.09
17208,25.67,1.54
17209,26.43,2.16
17210,26.68,1.59
17211,26.11,2.17
17212,26.45,3.38
17213,27.31,2.89
17214,26.46,6.01
17215,25.75,3.59
17216,26.26,2.41
17217,25.98,2.92
17218,25.8,2.05
17219,26.25,1.42
17220,27.38,3.75
17221,26.08,3.33
17222,26.24,2.02
17223,27.1,2.48
17224,26.36,3.66
17225,28.33,3.12
17226,25.76,1.24
17227,26.47,2.45
17228,26.7,2.08
17229,27.99,3.47
17230,26.69,3.36
17231,25.74,3.77
17232,27.22,1.42
17233,28.48,1.63
17234,26.56,3.48
17235,26.98,1.76
17236,26.72,1.21
17237,25.97,2.75
17238,27.01,1.79
17239,26.35,4.55
17240,26.71,2.51
17241,26.22,2.37
17242,26.8,1.92
17243,26.33,4.21
17244,25.85,2.57
17245,26.04,1.89
17246,25.92,1.62
17247,27.06,2.16
17248,53.83,1.51
17249,25.79,3.36
17250,26.72,1.08
17251,29.88,2.1
17252,28.77,2.84
17253,27.7,2.55
17254,26.67,1.67
17255,26.64,2.9
17256,26.35,1.56
17257,28.23,2.21
17258,27.13,2.89
17259,27.9,2.68
17260,27.68,1.7
17261,27.58,3.59
17262,28.04,2.3
17263,26.08,3.0
17264,26.4,4.1
17265,26.29,3.48
17266,26.39,3.48
17267,25.54,2.4
17268,26.49,3.06
17269,27.39,2.42
17270,25.81,1.37
17271,25.82,2.51
17272,27.38,2.47
17273,25.79,2.81
17274,27.51,2.11
17275,26.49,1.64
17276,27.55,2.89
17277,26.83,1.32
17278,26.96,3.99
17279,25.37,2.03
17280,27.31,2.46
17281,29.01,2.78
17282,26.39,2.82
17283,26.09,1.27
17284,25.58,3.09
17285,29.2,2.51
17286,26.6,1.73
17287,27.52,1.65
17288,26.16,1.95
17289,25.26,1.32
17290,27.32,4.43
17291,28.12,4.03
17292,25.99,2.67
17293,27.49,2.04
17294,26.65,2.06
17295,26.62,3.01
17296,26.41,4.5
17297,26.62,1.77
17298,26.86,1.42
17299,26.62,4.13
17300,27.57,1.09
17301,25.75,1.49
17302,26.86,2.02
17303,26.17,1.19
17304,25.89,3.47
17305,25.98,3.14
