sample_id,inference_ms,db_write_ms
15871,0.97,0.33
15872,0.97,0.28
15873,0.95,0.32
15874,0.96,0.29
15875,0.96,0.28
15876,0.93,0.28
15877,0.88,0.27
15878,0.88,0.27
15879,0.89,0.27
15880,0.88,0.27
15881,0.94,0.27
15882,0.88,0.27
15883,0.87,0.27
15884,0.92,0.27
15885,0.91,0.27
15886,0.88,0.29
15887,0.98,0.27
15888,0.92,0.28
15889,0.97,0.33
15890,0.92,0.28
15891,0.92,0.28
15892,0.92,0.29
15893,0.93,0.29
15894,0.92,0.28
15895,0.92,0.28
15896,0.92,0.28
15897,0.92,0.28
15898,0.93,0.28
15899,0.92,0.28
15900,0.93,0.28
15901,0.92,0.28
15902,0.93,0.28
15903,0.92,0.28
15904,0.93,0.28
15905,0.93,0.29
15906,0.92,0.28
15907,0.82,0.29
15908,0.9,0.27
15909,0.82,0.25
15910,0.8,0.27
15911,0.82,0.3
15912,0.88,0.27
15913,0.82,0.28
15914,0.89,0.26
15915,0.89,0.27
15916,0.86,0.29
15917,0.94,0.27
15918,0.92,0.27
15919,0.89,0.27
15920,0.88,0.27
15921,0.89,0.27
15922,0.89,0.28
15923,0.93,0.32
15924,0.97,0.27
15925,0.96,0.27
15926,1.01,0.27
15927,1.0,0.27
15928,0.95,0.27
15929,0.94,0.27
15930,0.95,0.27
15931,0.94,0.27
15932,0.95,0.26
15933,0.95,0.32
15934,0.94,0.31
15935,0.95,0.28
15936,0.99,0.27
15937,0.98,0.27
15938,0.95,0.27
15939,0.94,0.27
15940,0.97,0.27
15941,0.94,0.27
15942,0.94,0.32
15943,0.94,0.28
15944,1.05,0.27
15945,0.99,0.27
15946,0.98,0.27
15947,0.96,0.27
15948,1.18,0.35
15949,1.23,0.35
15950,1.24,0.4
15951,1.19,0.35
15952,1.2,0.36
15953,1.15,0.36
15954,1.14,0.4
15955,1.12,0.36
15956,0.93,0.29
15957,0.98,0.28
15958,0.98,0.29
15959,0.95,0.28
15960,0.94,0.29
15961,0.95,0.29
15962,0.94,0.28
15963,0.94,0.29
15964,0.98,0.3
15965,0.94,0.29
15966,0.93,0.29
15967,0.93,0.27
15968,0.9,0.27
15969,0.9,0.27
15970,0.9,0.32
15971,0.9,0.27
15972,0.94,0.27
15973,0.94,0.27
15974,0.94,0.27
15975,0.9,0.27
15976,0.9,0.27
15977,0.9,0.27
15978,0.91,0.27
15979,0.9,0.27
15980,0.9,0.28
15981,0.91,0.27
15982,0.9,0.28
15983,0.94,0.27
15984,0.94,0.27
15985,0.89,0.27
15986,0.9,0.27
15987,0.9,0.3
15988,0.91,0.27
15989,0.9,0.28
15990,0.91,0.33
15991,0.88,0.27
15992,0.91,0.28
15993,0.9,0.27
15994,0.9,0.27
15995,0.93,0.27
15996,0.94,0.27
15997,0.93,0.27
15998,0.91,0.27
15999,0.91,0.27
16000,0.92,0.27
16001,0.91,0.27
16002,0.9,0.28
16003,0.92,0.27
16004,0.8,0.42
16005,0.8,0.27
16006,0.85,0.28
16007,0.83,1.16
16008,0.81,0.33
16009,0.85,0.28
16010,0.88,1.5
16011,0.9,0.27
16012,0.91,0.27
16013,0.94,0.27
16014,0.94,0.28
16015,0.9,0.27
16016,0.89,0.27
16017,0.89,0.27
16018,0.89,0.27
16019,0.88,0.27
16020,0.88,0.27
16021,0.89,0.27
16022,0.89,0.27
16023,0.89,0.32
16024,0.9,0.28
16025,0.88,0.27
16026,0.95,0.27
16027,0.96,0.27
16028,0.91,0.27
16029,0.91,0.27
16030,0.96,0.28
16031,0.95,0.27
16032,0.95,0.27
16033,0.95,0.27
16034,0.96,0.27
16035,0.95,0.28
16036,0.97,0.27
16037,0.99,0.28
16038,1.01,0.27
16039,0.96,0.27
16040,0.95,0.27
16041,0.95,0.28
16042,0.95,0.27
16043,0.95,0.32
16044,0.95,0.28
16045,0.95,0.28
16046,0.99,0.28
16047,0.99,275.05
16048,1.2,0.44
16049,1.36,0.38
16050,1.38,0.39
16051,1.38,0.38
16052,1.16,0.32
16053,1.16,0.32
16054,1.15,0.32
16055,1.11,0.33
16056,1.11,0.32
16057,1.11,0.32
16058,1.1,0.36
16059,1.1,0.33
16060,1.11,0.32
16061,1.0,0.28
16062,1.0,0.28
16063,0.99,0.29
16064,0.98,0.28
16065,1.04,0.29
16066,1.03,0.28
16067,0.99,0.28
16068,0.98,0.29
16069,0.99,0.29
16070,1.0,0.29
16071,1.03,0.28
16072,0.99,0.29
16073,0.99,0.29
16074,0.99,0.28
16075,1.01,0.29
16076,1.04,0.28
16077,1.0,0.29
16078,1.0,0.28
16079,1.0,0.28
16080,1.0,0.28
16081,1.01,0.28
16082,0.99,0.28
16083,1.05,0.28
16084,1.02,0.28
16085,1.0,0.29
16086,0.99,0.34
16087,0.99,0.29
16088,1.05,0.29
16089,1.06,0.3
16090,1.01,0.33
16091,1.0,0.29
16092,0.97,0.29
16093,0.98,0.3
16094,0.97,0.28
16095,0.9,0.26
16096,0.86,0.27
16097,0.86,0.27
16098,0.93,0.27
16099,0.8,0.27
16100,0.81,0.3
16101,0.84,0.26
16102,0.8,0.26
16103,0.78,0.29
16104,0.85,0.26
16105,0.85,0.56
16106,0.92,0.27
16107,0.94,0.29
16108,0.99,0.29
16109,0.92,0.29
16110,0.95,0.29
16111,0.92,0.28
16112,0.93,0.33
16113,0.92,0.29
16114,0.98,0.28
16115,0.93,0.29
16116,0.95,0.29
16117,1.01,0.34
16118,1.01,0.33
16119,1.05,0.29
16120,1.04,0.28
16121,1.0,0.29
16122,1.0,0.29
16123,1.01,0.29
16124,1.0,0.34
16125,1.0,0.3
16126,0.99,0.29
16127,1.04,0.28
16128,1.11,0.3
16129,1.06,0.3
16130,1.1,0.3
16131,1.05,0.3
16132,1.11,0.33
16133,1.1,0.32
16134,1.17,0.32
16135,1.1,0.32
16136,1.17,0.33
16137,1.11,0.32
16138,1.04,0.3
16139,1.04,0.3
16140,1.04,0.3
16141,1.09,0.3
16142,1.08,0.3
16143,1.04,0.3
16144,1.17,0.31
16145,1.05,0.3
16146,1.09,0.34
16147,1.09,0.3
16148,1.05,0.3
16149,1.11,0.32
16150,1.11,0.32
16151,1.11,0.32
16152,1.16,0.32
16153,1.11,0.33
16154,1.11,0.38
16155,1.11,0.33
16156,1.05,0.29
16157,1.04,0.35
16158,1.05,0.31
16159,1.05,0.35
16160,1.04,0.31
16161,1.09,0.3
16162,1.05,0.31
16163,1.09,0.3
16164,1.04,0.31
16165,1.09,0.31
16166,1.05,0.34
16167,0.98,0.29
16168,0.98,0.29
16169,0.99,0.29
16170,0.99,0.28
16171,0.99,0.28
16172,0.99,0.28
16173,1.0,0.29
16174,1.0,0.28
16175,1.02,0.28
16176,1.03,0.29
16177,0.96,0.33
16178,0.96,0.29
16179,0.96,0.29
16180,0.96,0.29
16181,0.95,0.29
16182,0.96,0.29
16183,0.96,0.28
16184,0.96,0.28
16185,0.95,0.28
16186,0.95,0.28
16187,1.0,0.28
16188,0.93,0.31
16189,0.98,0.28
16190,0.98,0.29
16191,0.94,0.29
16192,1.0,0.28
16193,0.96,0.29
16194,0.95,0.3
16195,0.94,0.28
16196,0.92,0.44
16197,0.84,0.29
16198,0.85,0.28
16199,0.92,0.28
16200,0.87,0.83
16201,0.94,0.27
16202,0.99,0.28
16203,0.98,0.3
16204,0.97,0.3
16205,0.96,0.27
16206,0.97,0.28
16207,0.98,0.28
16208,0.97,0.28
16209,0.98,0.28
16210,0.94,0.28
16211,0.95,0.28
16212,0.95,0.31
16213,0.96,0.29
16214,0.88,0.3
16215,0.95,0.32
16216,0.95,0.28
16217,0.94,0.32
16218,0.92,0.27
16219,0.91,0.27
16220,0.95,0.27
16221,0.94,0.27
16222,1.01,0.27
16223,0.95,0.27
16224,0.99,0.27
16225,1.01,0.28
16226,0.95,0.28
16227,0.96,0.27
16228,1.0,0.29
16229,1.04,0.29
16230,1.0,0.28
16231,0.99,0.29
16232,0.99,0.29
16233,0.99,0.3
16234,1.0,0.29
16235,0.99,0.29
16236,0.99,0.29
16237,0.99,0.34
16238,0.95,0.29
16239,0.99,0.28
16240,0.99,0.29
16241,0.98,0.29
16242,0.99,0.29
16243,0.97,0.28
16244,0.99,0.29
16245,0.98,0.28
16246,1.03,0.33
16247,0.99,0.28
16248,0.95,0.28
16249,1.04,0.29
16250,1.01,0.29
16251,1.02,0.28
16252,1.04,0.3
16253,0.98,0.28
16254,1.0,0.29
16255,1.01,0.29
16256,1.01,0.29
16257,1.01,0.29
16258,0.98,0.28
16259,1.02,0.29
16260,1.01,0.29
16261,1.01,0.29
16262,1.06,0.29
16263,0.97,0.29
16264,0.97,0.29
16265,1.05,0.29
16266,0.97,0.34
16267,0.97,0.29
16268,0.92,0.29
16269,0.98,0.41
16270,0.97,0.27
16271,0.96,0.27
16272,0.96,0.28
16273,0.93,0.26
16274,0.94,0.27
16275,0.95,0.27
16276,0.96,0.28
16277,0.98,0.27
16278,1.04,0.27
16279,0.95,0.27
16280,1.01,0.29
16281,0.96,0.29
16282,0.96,0.29
16283,0.96,0.29
16284,0.96,0.29
16285,0.97,0.29
16286,0.97,0.29
16287,0.97,0.29
16288,1.03,0.33
16289,0.98,0.28
16290,0.97,0.28
16291,0.92,0.34
16292,1.01,210.5
16293,1.28,0.38
16294,1.29,0.43
16295,1.36,0.39
16296,1.21,35.9
16297,1.36,0.39
16298,0.92,0.3
16299,1.1,0.29
16300,1.08,0.31
16301,1.04,0.3
16302,1.08,0.3
16303,0.99,0.44
16304,1.05,0.3
16305,1.04,0.3
16306,1.12,0.3
16307,1.07,0.31
16308,1.16,0.32
16309,1.15,0.38
16310,1.14,0.32
16311,1.15,0.4
16312,1.14,0.33
16313,1.14,0.33
16314,1.14,0.33
16315,1.19,0.33
16316,1.03,0.29
16317,1.03,0.29
16318,1.03,0.29
16319,1.03,0.34
16320,1.03,0.29
16321,1.02,0.28
16322,1.08,0.29
16323,1.03,0.28
16324,1.09,0.29
16325,1.03,0.29
16326,1.07,0.29
16327,1.02,0.27
16328,0.98,0.29
16329,0.99,0.28
16330,0.98,0.27
16331,0.98,0.27
16332,0.98,0.28
16333,0.98,0.27
16334,1.03,0.27
16335,1.03,0.27
16336,0.98,0.28
16337,1.02,0.33
16338,1.02,0.28
16339,1.02,0.29
16340,1.02,0.29
16341,1.03,0.29
16342,1.08,0.29
16343,1.02,0.33
16344,1.07,0.3
16345,1.06,0.29
16346,1.03,0.29
16347,1.08,0.29
16348,1.03,0.29
16349,1.08,0.28
16350,1.02,0.29
16351,1.03,0.29
16352,1.03,0.29
16353,1.02,0.29
16354,1.02,0.29
16355,1.02,0.34
16356,1.02,0.29
16357,1.06,0.29
16358,1.06,0.29
16359,1.02,0.29
16360,1.02,0.3
16361,1.06,0.29
16362,1.03,0.35
16363,1.04,0.31
16364,1.02,2.73
16365,1.08,0.29
16366,1.02,0.29
16367,1.03,0.28
16368,1.02,0.29
16369,1.03,0.33
16370,0.99,0.28
16371,0.99,0.28
16372,1.04,0.27
16373,0.99,0.27
16374,0.99,0.27
16375,0.99,0.27
16376,0.99,0.28
16377,0.99,0.28
16378,0.98,0.28
16379,0.99,0.28
16380,1.04,0.28
16381,1.04,0.28
16382,1.03,0.29
16383,0.96,0.28
16384,0.99,0.33
16385,0.98,0.28
16386,1.05,0.28
16387,0.99,0.32
16388,1.04,1.89
16389,0.94,0.3
16390,0.98,0.3
16391,0.98,0.27
16392,0.94,0.28
16393,1.02,0.3
16394,1.0,0.31
16395,1.03,0.33
16396,1.06,0.29
16397,1.03,0.29
16398,1.03,0.3
16399,1.02,0.3
16400,1.02,2.66
16401,1.08,0.28
16402,1.02,0.29
16403,1.02,0.29
16404,1.0,0.28
16405,0.97,0.33
16406,0.96,0.28
16407,0.97,0.28
16408,1.07,0.3
16409,1.01,0.27
16410,1.01,0.28
16411,0.98,0.28
16412,0.97,0.28
16413,0.98,0.28
16414,0.98,0.28
16415,0.97,0.28
16416,0.98,0.31
16417,1.01,0.33
16418,1.05,0.3
16419,1.07,0.29
16420,1.02,0.29
16421,1.01,0.29
16422,1.0,0.29
16423,1.02,0.31
16424,1.02,1.91
16425,1.01,0.29
16426,1.08,0.29
16427,1.06,0.29
16428,1.0,0.29
16429,0.95,0.28
16430,0.95,0.28
16431,0.95,0.28
16432,0.96,0.29
16433,0.94,0.27
16434,0.95,0.33
16435,0.95,0.28
16436,0.96,0.28
16437,0.97,0.28
16438,0.97,0.28
16439,0.84,0.29
16440,0.9,0.34
16441,0.9,0.3
16442,0.99,0.29
16443,0.96,0.29
16444,1.15,0.29
16445,1.15,0.49
16446,1.13,0.31
16447,1.13,0.29
16448,1.13,0.29
16449,1.13,0.3
16450,1.13,0.29
16451,1.12,0.29
16452,1.16,0.35
16453,1.18,0.28
16454,1.16,0.29
16455,1.13,0.29
16456,1.1,0.29
16457,0.91,0.28
16458,1.16,0.3
16459,1.13,0.29
16460,1.13,0.3
16461,1.13,0.28
16462,1.08,0.27
16463,1.03,0.28
16464,1.09,0.28
16465,1.08,0.27
16466,1.03,0.29
16467,1.02,0.29
16468,0.87,0.5
16469,0.88,0.33
16470,0.97,0.31
16471,1.04,0.3
16472,1.03,0.31
16473,1.02,0.3
16474,1.04,0.32
16475,1.04,0.33
16476,1.04,0.33
16477,1.04,0.32
16478,1.03,0.32
16479,1.03,0.33
16480,1.04,0.3
16481,1.07,0.3
16482,1.02,0.3
16483,0.97,0.31
16484,0.99,0.3
16485,1.22,3.03
16486,1.09,0.29
16487,1.08,0.35
16488,1.09,0.31
16489,1.08,0.31
16490,1.08,0.3
16491,1.08,0.32
16492,1.14,0.56
16493,1.08,0.55
16494,1.13,0.3
16495,1.07,0.31
16496,1.08,2.14
16497,1.32,4.19
16498,1.28,1.83
16499,1.32,2.0
16500,1.09,2.22
16501,1.09,2.91
16502,1.09,0.38
16503,1.09,0.5
16504,0.99,0.3
16505,0.98,0.44
16506,0.99,0.44
16507,0.99,0.44
16508,1.0,0.31
16509,1.01,0.27
16510,0.96,0.27
16511,0.95,0.34
16512,0.97,0.3
16513,0.93,0.43
16514,0.97,0.46
16515,0.97,0.45
16516,0.93,2.5
16517,0.93,0.28
16518,0.94,0.28
16519,0.94,0.28
16520,0.95,0.46
16521,0.95,0.45
16522,0.99,0.44
16523,0.96,0.45
16524,0.98,0.46
16525,1.0,0.28
16526,0.95,0.45
16527,0.98,0.44
16528,0.95,0.32
16529,0.94,0.45
16530,0.95,0.46
16531,0.95,0.48
16532,0.95,4.38
16533,0.95,0.29
16534,0.94,0.28
16535,0.95,0.45
16536,0.94,0.35
16537,0.95,0.28
16538,1.15,5.7
16539,1.31,2.77
16540,1.27,0.51
16541,1.05,0.56
16542,1.06,2.2
16543,1.1,0.49
16544,1.06,0.44
16545,1.09,0.52
16546,1.12,0.32
16547,1.06,0.52
16548,1.05,0.51
16549,1.05,0.4
16550,0.92,0.46
16551,0.98,0.27
16552,0.94,0.44
16553,0.94,0.45
16554,0.98,0.28
16555,0.99,0.28
16556,0.94,0.28
16557,0.99,0.3
16558,0.98,0.28
16559,0.93,0.54
16560,0.93,0.28
16561,0.93,0.33
16562,0.93,0.28
16563,1.0,0.28
16564,0.93,0.44
16565,0.98,0.28
16566,0.93,0.33
16567,0.94,0.44
16568,0.93,0.28
16569,0.94,0.28
16570,0.94,0.28
16571,0.94,0.49
16572,0.95,0.28
16573,0.93,0.29
16574,0.94,0.28
16575,0.95,0.46
16576,0.94,0.32
16577,0.93,0.28
16578,0.94,0.29
16579,0.9,0.29
16580,1.06,1.49
16581,0.9,0.29
16582,0.92,0.28
16583,1.05,0.26
16584,0.96,0.28
16585,0.93,0.27
16586,0.97,0.28
16587,0.93,0.35
16588,0.98,0.28
16589,0.96,0.31
16590,0.94,0.29
16591,1.12,2.94
16592,1.13,2.29
16593,1.23,2.61
16594,1.19,0.34
16595,1.18,0.44
16596,1.22,0.59
16597,1.23,2.54
16598,1.16,2.53
16599,1.16,2.76
16600,1.16,0.27
16601,0.95,0.3
16602,0.93,0.27
16603,0.92,0.26
16604,0.92,0.27
16605,0.93,0.27
16606,0.93,0.27
16607,0.92,0.3
16608,0.95,0.27
16609,0.9,0.27
16610,0.91,0.27
16611,0.99,0.45
16612,0.93,0.28
16613,0.93,0.28
16614,0.94,0.28
16615,0.9,0.3
16616,0.91,0.27
16617,0.92,0.28
16618,0.93,0.27
16619,0.93,0.44
16620,0.92,0.28
16621,0.93,0.28
16622,0.93,0.28
16623,0.93,0.31
16624,0.93,0.28
16625,0.93,0.28
16626,0.93,0.28
16627,0.94,0.45
16628,0.93,0.28
16629,0.93,0.29
16630,0.93,0.28
16631,0.93,0.31
16632,0.94,0.28
16633,0.93,0.28
16634,0.94,0.28
16635,0.94,0.36
16636,0.93,0.28
16637,0.93,0.52
16638,0.97,0.27
16639,0.93,0.31
16640,0.93,0.28
16641,0.98,0.44
16642,1.02,0.28
16643,0.97,0.46
16644,0.93,0.47
16645,0.93,0.28
16646,0.93,0.44
16647,0.94,0.31
16648,0.93,0.28
16649,0.93,0.28
16650,0.99,0.3
16651,0.97,0.53
16652,0.97,0.29
16653,0.98,0.31
16654,1.04,0.3
16655,1.04,0.53
16656,1.11,0.31
16657,1.1,0.4
16658,1.11,0.4
16659,1.04,0.52
16660,1.04,0.52
16661,1.04,0.57
16662,1.04,0.33
16663,1.04,0.4
16664,1.03,0.35
16665,0.94,0.26
16666,0.93,0.27
16667,0.9,0.27
16668,0.91,0.27
16669,0.94,0.27
16670,0.96,0.27
16671,0.93,0.3
16672,0.93,0.31
16673,0.97,0.27
16674,0.96,0.29
16675,0.91,0.3
16676,1.1,0.37
16677,0.96,0.36
16678,1.03,0.45
16679,1.11,0.29
16680,1.09,0.28
16681,1.05,0.29
16682,1.11,0.28
16683,1.03,0.45
16684,1.02,0.29
16685,1.07,0.29
16686,1.02,0.29
16687,1.08,0.36
16688,1.01,0.28
16689,0.98,0.28
16690,0.98,0.29
16691,0.98,0.27
16692,1.06,0.28
16693,1.02,0.5
16694,1.11,0.28
16695,1.03,0.29
16696,1.05,0.28
16697,1.02,0.29
16698,1.01,0.29
16699,1.01,0.49
16700,1.01,0.28
16701,1.14,0.3
16702,1.06,0.49
16703,1.06,0.51
16704,1.06,0.48
16705,1.06,0.47
16706,1.12,0.49
16707,1.08,0.49
16708,1.08,2.92
16709,1.08,2.52
16710,1.14,2.58
16711,1.09,2.67
16712,1.12,0.47
16713,1.0,0.27
16714,1.02,0.27
16715,1.0,0.48
16716,1.0,0.47
16717,1.01,0.43
16718,1.0,0.44
16719,1.05,0.44
16720,1.0,0.42
16721,1.04,0.27
16722,1.08,0.27
16723,1.01,0.43
16724,0.96,0.27
16725,0.94,0.29
16726,0.94,0.27
16727,0.94,0.44
16728,0.91,0.31
16729,0.9,0.28
16730,1.01,0.27
16731,1.0,0.44
16732,1.04,0.44
16733,0.96,0.27
16734,0.96,0.27
16735,0.96,0.34
16736,0.97,0.27
16737,1.0,0.28
16738,1.09,0.46
16739,1.05,0.47
16740,1.04,0.44
16741,1.05,0.47
16742,1.06,0.55
16743,1.05,2.45
16744,1.05,0.45
16745,1.1,0.46
16746,1.08,0.45
16747,1.04,0.48
16748,0.96,0.26
16749,1.02,0.27
16750,0.97,0.47
16751,0.95,0.45
16752,0.97,0.27
16753,0.99,0.27
16754,1.0,0.27
16755,0.96,0.34
16756,0.99,0.27
16757,0.91,0.27
16758,0.94,0.27
16759,0.92,0.3
16760,0.98,0.28
16761,1.0,0.28
16762,0.96,0.28
16763,0.97,0.46
16764,0.96,0.28
16765,0.95,0.32
16766,0.96,0.45
16767,1.02,0.46
16768,0.98,0.27
16769,0.98,0.28
16770,0.97,0.28
16771,0.89,0.3
16772,1.15,1.1
16773,0.96,0.28
16774,0.96,0.26
16775,0.9,0.85
16776,1.03,0.29
16777,0.96,0.28
16778,1.09,0.25
16779,1.03,0.45
16780,1.02,0.27
16781,0.98,0.27
16782,0.99,151.15
16783,1.23,0.39
16784,1.24,0.41
16785,1.36,0.38
16786,1.34,0.53
16787,1.36,0.47
16788,1.34,0.38
16789,1.34,0.64
16790,1.01,0.27
16791,1.0,2.16
16792,1.01,2.11
16793,1.05,0.45
16794,1.05,0.45
16795,1.05,0.45
16796,1.02,0.45
16797,1.02,0.28
16798,1.02,0.48
16799,1.01,0.27
16800,1.01,0.45
16801,1.05,0.43
16802,0.98,0.3
16803,0.97,0.43
16804,0.97,0.43
16805,0.96,0.29
16806,0.97,0.43
16807,0.97,0.42
16808,0.96,0.46
16809,0.98,0.43
16810,0.97,0.44
16811,0.96,0.29
16812,1.02,0.43
16813,1.0,0.46
16814,1.02,2.14
16815,1.03,0.44
16816,1.02,0.46
16817,1.04,0.5
16818,1.02,2.87
16819,1.02,0.44
16820,1.07,0.45
16821,1.07,0.28
16822,1.01,0.31
16823,1.02,0.46
16824,1.01,2.56
16825,1.03,0.41
16826,1.02,0.3
16827,0.98,0.43
16828,0.98,0.44
16829,0.98,0.3
16830,0.98,0.3
16831,1.14,0.38
16832,1.13,0.32
16833,1.14,0.36
16834,1.14,0.37
16835,1.13,0.32
16836,1.11,0.31
16837,1.15,0.32
16838,1.15,0.32
16839,1.15,0.32
16840,1.15,0.32
16841,1.15,0.32
16842,1.09,0.3
16843,1.14,0.3
16844,1.07,0.34
16845,1.08,0.3
16846,1.08,0.3
16847,1.08,0.3
16848,1.14,0.3
16849,1.14,0.3
16850,1.13,0.3
16851,1.08,0.3
16852,1.09,0.3
16853,1.09,0.3
16854,1.13,0.3
16855,1.21,0.32
16856,1.16,0.37
16857,1.15,0.32
16858,1.21,0.32
16859,1.22,0.32
16860,1.15,0.37
16861,1.2,0.32
16862,1.2,0.32
16863,1.21,0.32
16864,1.2,0.32
16865,1.13,0.3
16866,1.08,0.3
16867,1.02,0.33
16868,1.1,0.3
16869,1.27,3.04
16870,1.08,0.29
16871,1.13,0.47
16872,1.11,0.29
16873,1.07,0.48
16874,1.08,0.3
16875,1.08,0.49
16876,1.07,0.47
16877,1.07,0.3
16878,1.07,0.49
16879,1.07,0.29
16880,1.07,0.3
16881,1.08,0.46
16882,1.03,0.44
16883,1.03,0.28
16884,1.07,0.46
16885,1.03,0.28
16886,1.07,0.45
16887,1.01,0.28
16888,1.02,0.28
16889,1.06,0.28
16890,1.01,0.47
16891,1.06,0.28
16892,1.07,0.28
16893,1.04,0.28
16894,1.07,0.34
16895,1.04,0.28
16896,1.07,0.46
16897,1.03,0.28
16898,1.05,0.45
16899,1.03,0.46
16900,1.03,0.33
16901,1.03,0.28
16902,1.03,0.46
16903,1.03,0.28
16904,1.04,0.28
16905,1.02,0.28
16906,1.01,0.44
16907,1.06,0.45
16908,1.0,0.28
16909,0.99,0.28
16910,0.99,0.31
16911,1.01,0.33
16912,0.97,0.28
16913,0.97,0.36
16914,0.98,0.28
16915,0.97,0.28
16916,0.96,0.29
16917,0.99,0.28
16918,0.98,0.38
16919,0.98,0.28
16920,0.97,0.45
16921,1.02,0.44
16922,0.97,0.5
16923,1.02,0.44
16924,1.02,0.36
16925,1.02,0.45
16926,1.0,0.48
16927,1.01,0.28
16928,1.02,0.46
16929,0.97,0.44
16930,0.98,0.52
16931,0.97,0.43
16932,0.98,0.49
16933,0.96,0.35
16934,0.97,0.5
16935,0.97,0.49
16936,0.98,0.76
16937,0.98,1.11
16938,0.98,0.28
16939,0.97,0.45
16940,0.96,0.46
16941,0.98,0.28
16942,0.98,0.49
16943,1.02,0.44
16944,0.97,0.45
16945,1.01,0.35
16946,0.97,0.47
16947,1.02,0.45
16948,1.01,0.29
16949,0.99,0.47
16950,1.03,0.44
16951,0.97,0.35
16952,1.02,0.29
16953,0.97,0.45
16954,1.01,0.28
16955,0.98,0.47
16956,1.02,0.27
16957,0.98,0.28
16958,0.96,0.29
16959,1.03,0.45
16960,0.97,0.29
16961,0.97,0.46
16962,1.02,0.45
16963,0.87,0.3
16964,1.05,0.37
16965,0.89,0.35
16966,0.99,0.46
16967,0.9,0.52
16968,0.89,0.3
16969,1.01,0.51
16970,1.05,2.47
16971,1.04,2.67
16972,1.04,0.45
16973,1.03,0.48
16974,1.08,0.3
16975,1.03,0.46
16976,1.02,0.29
16977,1.06,0.35
16978,1.02,0.32
16979,1.04,0.45
16980,1.03,0.47
16981,1.08,0.31
16982,1.02,0.36
16983,1.03,0.44
16984,1.03,0.46
16985,1.05,0.45
16986,1.06,0.47
16987,1.04,0.28
16988,1.06,0.45
16989,1.08,0.47
16990,1.03,2.0
16991,1.03,0.44
16992,1.02,0.33
16993,1.02,0.48
16994,1.03,2.77
16995,1.02,0.44
16996,1.02,0.45
16997,1.02,0.45
16998,1.01,0.47
16999,1.02,2.15
17000,1.03,0.45
17001,1.07,0.47
17002,1.06,2.62
17003,1.02,0.44
17004,1.07,0.44
17005,1.03,0.29
17006,1.07,0.47
17007,1.06,0.44
17008,1.02,0.46
17009,1.08,0.45
17010,1.02,0.47
17011,1.03,0.44
17012,1.02,0.46
17013,1.12,0.3
17014,1.14,0.5
17015,1.12,0.5
17016,1.07,0.55
17017,1.11,2.75
17018,1.06,2.09
17019,1.06,0.37
17020,1.07,0.5
17021,1.11,0.37
17022,1.07,0.49
17023,1.11,0.29
17024,1.06,0.53
17025,1.06,0.37
17026,1.06,0.5
17027,1.13,0.37
17028,1.44,1.52
17029,1.69,0.45
17030,1.79,0.39
17031,1.25,0.32
17032,1.21,0.33
17033,1.29,0.34
17034,1.16,0.32
17035,1.17,0.33
17036,1.11,0.32
17037,1.11,0.32
17038,1.04,0.3
17039,1.05,0.3
17040,1.03,0.35
17041,1.06,0.29
17042,1.1,0.3
17043,1.05,0.31
17044,1.03,0.3
17045,1.03,0.36
17046,1.07,0.3
17047,1.01,0.3
17048,1.01,0.3
17049,1.03,0.3
17050,1.04,0.31
17051,1.02,0.3
17052,1.09,0.3
17053,1.03,0.3
17054,1.02,0.3
17055,1.08,0.3
17056,0.98,0.28
17057,1.01,0.28
17058,1.01,0.28
17059,0.94,0.28
17060,0.88,0.27
17061,0.85,0.29
17062,0.93,0.28
17063,0.89,1.27
17064,0.89,0.28
17065,0.95,0.27
17066,1.0,0.29
17067,1.03,0.33
17068,1.04,0.29
17069,1.03,0.28
17070,1.16,0.32
17071,1.19,0.4
17072,1.16,0.32
17073,1.12,0.33
17074,1.13,0.33
17075,1.14,0.33
17076,1.19,0.32
17077,1.19,0.32
17078,1.19,0.33
17079,0.98,0.28
17080,1.02,0.27
17081,0.97,0.27
17082,0.98,0.27
17083,0.97,0.27
17084,0.97,0.32
17085,0.97,0.27
17086,0.97,0.27
17087,0.97,0.27
17088,0.97,0.27
17089,1.06,0.28
17090,1.02,0.28
17091,1.06,0.29
17092,1.01,0.31
17093,1.07,0.28
17094,1.02,0.28
17095,1.07,0.34
17096,1.05,0.28
17097,1.06,0.29
17098,1.02,0.28
17099,1.06,0.29
17100,1.06,0.3
17101,0.98,0.28
17102,1.01,0.28
17103,1.06,0.29
17104,1.05,0.28
17105,1.06,0.29
17106,1.01,0.28
17107,1.06,0.29
17108,1.08,0.29
17109,1.0,0.29
17110,1.01,0.28
17111,1.0,0.29
17112,1.01,0.28
17113,1.0,0.28
17114,1.01,0.29
17115,1.01,0.29
17116,1.01,0.29
17117,1.02,0.28
17118,0.98,0.28
17119,1.03,0.29
17120,1.01,0.28
17121,1.02,0.28
17122,0.96,0.28
17123,1.02,0.29
17124,1.01,0.28
17125,0.98,0.28
17126,0.97,0.29
17127,1.02,0.33
17128,1.02,0.28
17129,1.03,0.28
17130,1.0,0.28
17131,1.01,0.28
17132,1.01,0.28
17133,0.97,0.29
17134,1.01,0.28
17135,0.96,0.29
17136,0.97,0.28
17137,0.97,0.28
17138,0.96,0.41
17139,0.97,0.28
17140,0.97,0.28
17141,0.98,0.29
